ID,Zip,Age,Workclass,fnlwgt,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
9f8bf6a9,87874,44,Private,118550,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,33,United-States,<=50K
988f82a9,383,26,Private,285004,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,35,South,<=50K
8816f80f,32389,36,Private,280169,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
b12f1642,43189,39,Private,144608,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,,>50K
86b22c3e,89015,52,Private,76860,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,8,Philippines,<=50K
b5bb3f94,99827,44,Self-emp-not-inc,167280,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
f326bc10,92685,42,Private,334783,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
218701b3,84085,60,,141580,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,>50K
cd4c0452,55959,31,Private,226443,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
7fdda8fe,13191,30,Private,366065,Some-college,10,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
841839d2,66909,23,Private,225724,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,<=50K
5d68abe1,95484,81,State-gov,132204,1st-4th,2,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
e8f6d272,11399,39,Private,258276,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,3137,0,40,,<=50K
62d0dabb,97985,38,Private,197711,10th,6,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Portugal,<=50K
fbe3d319,76236,21,Private,30619,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
5247b08e,48119,28,Local-gov,335015,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
1c815a88,25095,34,Private,61272,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
49b1828a,74183,47,Private,106544,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
1edcc3d1,89788,36,Private,144169,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
69795093,83534,27,Private,40295,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,99,United-States,<=50K
a9723d76,58715,56,Private,266091,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2907,0,52,Cuba,<=50K
687ed569,82600,57,Private,143030,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,,<=50K
cf982699,51033,42,State-gov,192397,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K
c9365588,27087,43,Private,114351,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
1ac810ac,70960,48,,63466,HS-grad,9,Married-spouse-absent,,Unmarried,White,Female,0,0,32,United-States,<=50K
a245c6ba,25454,53,Private,132304,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Scotland,<=50K
f7fc5c30,56315,58,Private,128162,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,24,United-States,<=50K
eb890e61,73957,19,Private,125938,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,40,El-Salvador,<=50K
a05cb019,83914,37,Private,170174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K
4b4cd97f,69476,41,Self-emp-not-inc,203451,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,<=50K
3a3a21b7,34199,31,Private,109917,7th-8th,4,Separated,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
04cd28ce,369,31,Private,114937,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
8e929fb6,75782,53,Local-gov,231196,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
a894eaf4,44145,19,Private,238474,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
9bae5491,18155,56,Private,314149,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
89c82e43,88703,55,Federal-gov,31728,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
c8a0d340,53006,51,Private,360131,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,40,United-States,<=50K
9240dc92,67333,62,Private,141308,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
9c6b1324,38742,43,Private,83411,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
99cbf3c7,46583,45,,119835,7th-8th,4,Divorced,,Not-in-family,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
e0736574,14358,28,Local-gov,296537,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
702fc3be,52317,46,Private,193047,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
3c0fa4d2,85701,62,State-gov,39630,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
1d12dddc,60287,57,Local-gov,213975,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
2ded4dfe,80196,60,Local-gov,259803,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
c8eaa737,33586,23,Federal-gov,55465,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
f6dc3877,81684,47,Private,181307,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,United-States,>50K
3b89ef58,69952,21,Private,211301,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,<=50K
1310bcd9,32634,51,Private,200450,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,<=50K
54e1d97f,6244,61,Local-gov,176731,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
6e93b02a,10113,52,Self-emp-not-inc,140985,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,99999,0,30,United-States,>50K
411060c0,78578,76,Private,125784,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
60d89200,78090,24,Private,152176,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,39,United-States,<=50K
11fbf1f6,87803,31,Self-emp-not-inc,111423,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
c43e8ed5,22415,43,Private,130126,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
26775f75,29534,58,Federal-gov,30111,Some-college,10,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
a0f92398,30197,18,,214989,Some-college,10,Never-married,,Own-child,White,Female,0,1602,24,United-States,<=50K
b2e5380d,30743,19,Private,272800,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
a7e4b6b7,60779,44,Private,195881,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,0,0,45,United-States,<=50K
64d5b57b,72318,41,Local-gov,170924,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,0,0,7,United-States,<=50K
1d87a27e,26207,21,Private,131473,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,20,Vietnam,<=50K
470bfa0e,81522,40,Private,149466,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
fe080241,5793,25,Private,190418,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Canada,<=50K
2c9f9f35,39623,62,Local-gov,167889,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,Iran,<=50K
6892215a,1686,42,Private,177989,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
9b4a4704,20471,35,Private,186035,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
e3ceaeda,73190,19,Private,195805,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
78807e92,55166,60,Private,54800,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
5f4ac8cc,5503,20,Private,100605,HS-grad,9,Never-married,Sales,Own-child,Other,Male,0,0,40,Puerto-Rico,<=50K
8eec96ab,46044,23,Private,253190,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
2b2820cf,26760,18,Private,203301,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
379246cf,14103,40,Private,175696,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
7b82bb3e,29514,19,Private,278304,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
994f5bee,81694,51,Private,93193,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
66131237,11936,41,Local-gov,158688,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
df23e6a4,16894,18,Private,327612,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
65562436,50554,41,Private,210844,Some-college,10,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
82eb8173,74659,27,Private,147340,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
9a1a2dfe,8272,71,Self-emp-not-inc,130436,1st-4th,2,Divorced,Craft-repair,Not-in-family,White,Female,0,0,28,United-States,<=50K
f2c9a386,5629,25,Private,206600,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,<=50K
de4bfdb5,33930,73,Private,284680,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
3e42bb30,65407,45,Private,127738,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
a88ac88e,81254,25,Private,213412,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
45b0a312,8255,50,Private,287927,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,16,United-States,<=50K
52526754,38835,44,Private,249332,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Ecuador,<=50K
ac944f97,46442,44,Local-gov,290403,Assoc-voc,11,Divorced,Protective-serv,Own-child,White,Female,0,0,40,Cuba,<=50K
0f4b7e87,55513,49,Private,54772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,United-States,>50K
963b3164,84681,44,Self-emp-inc,56651,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,>50K
4f66b956,99473,42,Federal-gov,178470,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4a8d3d41,92091,20,Private,62865,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,United-States,<=50K
985cfd34,75391,66,Private,107196,HS-grad,9,Widowed,Tech-support,Not-in-family,White,Female,0,0,18,United-States,<=50K
84720f2b,79429,19,Private,86860,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,15,United-States,<=50K
cf6834c4,38846,60,Private,130684,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
16bcf8fd,92153,46,Private,164682,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
a3635f15,14151,42,Private,198316,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
7c80e4c9,91481,59,Private,261816,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,52,Outlying-US(Guam-USVI-etc),<=50K
b882a085,76919,58,Private,280309,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,60,United-States,>50K
09f37989,32061,47,Private,97176,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
406ce09a,73839,58,Private,95835,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,36,United-States,<=50K
cf3cd191,20011,69,,323016,Bachelors,13,Married-civ-spouse,,Husband,White,Male,99999,0,40,United-States,>50K
39f35bfa,96822,17,,280670,10th,6,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K
057c40d6,76993,19,Private,136306,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,United-States,<=50K
c64c41d3,63250,28,Private,65171,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,70,United-States,<=50K
7d3bb14b,94159,37,Private,25864,HS-grad,9,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
03b0c980,98581,30,Private,149531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
2f1aeeb3,34250,36,Private,33887,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
d4570f72,35442,45,Private,172822,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,2824,76,United-States,>50K
c4dd5f59,61585,59,Private,106748,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,99,United-States,<=50K
bcc513e6,40286,45,Private,131826,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
4e7419e7,19209,53,Local-gov,216691,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,10520,0,40,United-States,>50K
dae62eee,86166,37,Private,133328,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
ea1f1139,90027,26,Private,164737,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
8125a17a,62023,53,Local-gov,99064,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
5641b94c,23865,44,State-gov,59460,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
29688b0a,44190,27,Private,208725,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
3b35b2dc,42651,22,Private,138513,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
a0e257ee,70746,41,Private,121055,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
bc8edb24,32444,53,Private,149784,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
be58e0cc,8036,58,Private,114495,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
8fe05a5b,26359,34,,133278,12th,8,Separated,,Unmarried,Black,Female,0,0,53,United-States,<=50K
0a413bb6,90799,32,Private,212276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
047ba3ba,82844,32,Private,440129,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,Mexico,<=50K
b3104ee1,32805,47,Private,98012,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,United-States,>50K
050ee5ff,95412,27,Private,145284,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
d52cc819,82271,25,Private,177147,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
962dc4de,12656,40,Private,141537,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
34272753,39179,36,Self-emp-not-inc,48093,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,92,United-States,<=50K
c9ea5507,8146,23,Local-gov,314819,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
705fab1d,55850,44,Private,123572,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
933a4104,89388,19,Private,170800,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
dea1611d,94332,42,Private,332401,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
6349113a,80941,60,Self-emp-not-inc,193038,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States,<=50K
24dd4bfa,69807,41,Private,351161,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1848,45,United-States,>50K
196b83d1,89904,45,Federal-gov,106910,HS-grad,9,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
eda1908e,71991,67,,163726,5th-6th,3,Married-civ-spouse,,Husband,White,Male,0,0,49,United-States,<=50K
e053b7aa,75050,36,Self-emp-not-inc,609935,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,,<=50K
a03b4a93,22762,52,State-gov,314627,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
9f6f0d44,96091,28,Private,115945,Doctorate,16,Never-married,Adm-clerical,Own-child,White,Male,0,0,18,United-States,<=50K
a4d74977,67495,83,Self-emp-inc,272248,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
9eee3737,61876,17,Private,167878,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
4e2c558d,1242,27,Private,176972,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
18de3899,11642,35,Self-emp-not-inc,31095,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K
46be9e0c,28501,40,Private,130834,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4e92ea4b,27652,23,Private,207415,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,<=50K
b9655bd9,38071,51,Local-gov,264457,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
8b557798,78275,51,Private,340588,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,54,Mexico,<=50K
aad9788c,85061,82,,42435,10th,6,Widowed,,Not-in-family,White,Male,0,0,20,United-States,<=50K
cedfd28a,5896,28,Private,107411,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
e1f195a1,17469,53,Private,290640,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Germany,>50K
ddf10c8f,69476,29,Private,106179,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,Canada,<=50K
1ffbc3fb,93149,19,Private,247679,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
dff7cbb4,92632,30,Private,171598,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
a42130e5,46691,23,Private,234460,7th-8th,4,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,Dominican-Republic,<=50K
56899eeb,50557,66,Private,196674,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,>50K
f04a53e9,90019,27,Private,182540,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
fc8dcc64,60493,35,Private,172694,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
149fe365,31871,17,Private,29571,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
